position,FW
minutes,2.0511
passes_completed,0.73
passes,0.9391
dribbles_completed,3.0152
dribbles,3.4006
passes_completed_short,1.5482
passes_short,1.7824
passes_completed_medium,0.2296
passes_medium,0.4721
passes_completed_long,-0.2458
passes_long,-0.1592
passes_total_distance,0.2963
passes_free_kicks,-0.4867
through_balls,1.635
passes_pressure,1.1588
passes_switches,0.314
crosses,3.1081
corner_kicks,-0.1769
passes_intercepted,1.9669
passes_blocked,2.9158
dispossessed,3.0464
goals,7.0413
assists,4.5015
pens_made,3.1848
pens_att,3.185
shots_total,5.4354
shots_on_target,6.4337
sca,2.927
gca,4.7345
xg,6.8849
crosses_into_penalty_area,1.2204
passes_into_final_third,0.1493
passes_into_penalty_area,2.5502
progressive_passes,1.0028
carry_progressive_distance,2.1827
assisted_shots,2.3824
fouled,1.5912
pens_won,1.9053
tackles,0.109
interceptions,0.0163
blocks,0.6177
tackles_won,0.1044
dribble_tackles,-0.4269
dribbles_vs,0.3336
pressures,1.6857
pressure_regains,1.6677
clearances,-0.4667
errors,0.2502
aerials_won,-0.1036
aerials_lost,0.9854
ball_recoveries,0.5981
pens_conceded,-0.4889
fouls,0.9901
cards_yellow_red,-0.3235
