position,RM
minutes,442.0
passes_completed,-0.7894
passes,-0.4166
dribbles_completed,-0.7935
dribbles,0.112
passes_completed_short,-0.5538
passes_short,-0.4171
passes_completed_medium,-0.7058
passes_medium,-0.6238
passes_completed_long,-0.728
passes_long,0.494
passes_total_distance,-0.7196
passes_free_kicks,-0.3013
through_balls,-0.6322
passes_pressure,-1.4918
passes_switches,1.6588
crosses,1.7192
corner_kicks,2.1493
passes_intercepted,1.4835
passes_blocked,-0.0819
dispossessed,-0.4932
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.8146
shots_on_target,-0.0307
sca,0.3031
gca,0.8015
xg,-0.1596
crosses_into_penalty_area,1.31
passes_into_final_third,-0.753
passes_into_penalty_area,0.6028
progressive_passes,-0.3619
carry_progressive_distance,-0.2279
assisted_shots,0.6515
fouled,-0.5651
pens_won,-0.2937
tackles,-0.282
interceptions,-1.2118
blocks,-0.1105
tackles_won,-0.0559
dribble_tackles,-0.3594
dribbles_vs,0.9004
pressures,0.3734
pressure_regains,0.5806
clearances,-0.1572
errors,-0.376
aerials_won,-0.3174
aerials_lost,0.3647
ball_recoveries,-0.1392
pens_conceded,-0.3183
fouls,-0.396
cards_yellow_red,-0.1907
