position,LM
passes_completed,-0.8916
passes,-0.4546
dribbles_completed,-0.2315
dribbles,-0.0249
passes_completed_short,-0.9841
passes_short,-0.9446
passes_completed_medium,-0.824
passes_medium,-0.6181
passes_completed_long,-0.1412
passes_long,0.9451
passes_total_distance,-0.6599
passes_free_kicks,1.6051
through_balls,0.2961
passes_pressure,0.395
passes_switches,2.0423
crosses,1.4568
corner_kicks,2.6756
passes_intercepted,0.2918
passes_blocked,0.6204
dispossessed,0.1418
goals,0.0268
assists,1.3291
pens_made,-0.2418
pens_att,-0.271
shots_total,0.7392
shots_on_target,0.095
sca,1.3488
gca,1.3205
xg,0.1913
crosses_into_penalty_area,1.234
passes_into_final_third,-0.3417
passes_into_penalty_area,0.7406
progressive_passes,-0.2111
carry_progressive_distance,-0.4081
assisted_shots,1.5202
fouled,-0.6918
pens_won,-0.2935
tackles,0.1242
interceptions,0.2799
blocks,0.5318
tackles_won,0.2254
dribble_tackles,-0.7437
dribbles_vs,0.5687
pressures,0.993
pressure_regains,0.416
clearances,-0.0688
errors,-0.3758
aerials_won,-0.1482
aerials_lost,-0.9191
ball_recoveries,0.2393
pens_conceded,-0.3182
fouls,0.395
cards_yellow_red,-0.1906
