position,AM
passes_completed,-1.2474
passes,-1.0864
dribbles_completed,0.0236
dribbles,0.2886
passes_completed_short,-0.8021
passes_short,-0.5425
passes_completed_medium,-1.245
passes_medium,-1.0025
passes_completed_long,-1.087
passes_long,-1.2266
passes_total_distance,-1.2575
passes_free_kicks,-0.9087
through_balls,0.0461
passes_pressure,0.7708
passes_switches,-1.0867
crosses,-0.8198
corner_kicks,-0.5565
passes_intercepted,-0.0628
passes_blocked,0.5096
dispossessed,0.7512
goals,2.0181
assists,-0.0039
pens_made,-0.2418
pens_att,-0.271
shots_total,0.9887
shots_on_target,1.0822
sca,-0.0484
gca,0.267
xg,2.1339
crosses_into_penalty_area,-0.1736
passes_into_final_third,-0.8049
passes_into_penalty_area,-0.7089
progressive_passes,-1.1992
carry_progressive_distance,-1.0322
assisted_shots,-0.2958
fouled,0.4037
pens_won,-0.2935
tackles,-0.1564
interceptions,-0.4365
blocks,-0.395
tackles_won,-0.3298
dribble_tackles,-0.6772
dribbles_vs,0.1655
pressures,0.9714
pressure_regains,0.8746
clearances,-0.0357
errors,-0.3758
aerials_won,2.1375
aerials_lost,4.5378
ball_recoveries,-1.0045
pens_conceded,-0.3182
fouls,1.5198
cards_yellow_red,-0.1906
