position,AM
minutes,-0.228
passes_completed,0.1634
passes,0.2035
dribbles_completed,1.077
dribbles,0.8954
passes_completed_short,0.7241
passes_short,0.8054
passes_completed_medium,-0.2769
passes_medium,-0.2156
passes_completed_long,-0.1216
passes_long,-0.138
passes_total_distance,-0.072
passes_free_kicks,-0.6792
through_balls,1.4247
passes_pressure,0.3487
passes_switches,-0.2286
crosses,-0.8961
corner_kicks,-0.4876
passes_intercepted,1.374
passes_blocked,-0.382
dispossessed,0.1456
goals,-0.7238
assists,0.3924
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.4159
shots_on_target,-0.6729
sca,0.2049
gca,-0.0417
xg,-0.5259
crosses_into_penalty_area,-0.5938
passes_into_final_third,0.8198
passes_into_penalty_area,-0.2863
progressive_passes,0.9648
carry_progressive_distance,0.0973
assisted_shots,0.1678
fouled,1.6684
pens_won,-0.2935
tackles,-0.4227
interceptions,-0.4233
blocks,-0.6396
tackles_won,-0.3132
dribble_tackles,-0.6688
dribbles_vs,0.5871
pressures,1.0421
pressure_regains,0.3923
clearances,-0.8841
errors,-0.3758
aerials_won,-0.8447
aerials_lost,-0.875
ball_recoveries,-0.4459
pens_conceded,-0.3182
fouls,-0.0466
cards_yellow_red,-0.1906
