position,WB
minutes,-0.4739
passes_completed,0.4804
passes,0.8095
dribbles_completed,-0.7705
dribbles,-0.7596
passes_completed_short,0.7669
passes_short,0.7489
passes_completed_medium,0.3659
passes_medium,0.5901
passes_completed_long,-0.3006
passes_long,0.6661
passes_total_distance,0.2842
passes_free_kicks,0.24
through_balls,0.8836
passes_pressure,0.0205
passes_switches,-0.2489
crosses,1.5984
corner_kicks,-0.049
passes_intercepted,-0.8544
passes_blocked,0.1645
dispossessed,-0.8093
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8836
shots_on_target,-0.7664
sca,-0.4638
gca,-0.5342
xg,-0.7371
crosses_into_penalty_area,0.2842
passes_into_final_third,-0.3151
passes_into_penalty_area,-0.1369
progressive_passes,-0.0702
carry_progressive_distance,-0.8974
assisted_shots,-0.9344
fouled,-0.3646
pens_won,-0.2935
tackles,0.3097
interceptions,0.1518
blocks,2.188
tackles_won,-0.9007
dribble_tackles,0.5448
dribbles_vs,0.1654
pressures,-0.237
pressure_regains,-0.507
clearances,1.4317
errors,1.8669
aerials_won,0.4776
aerials_lost,-0.3274
ball_recoveries,0.1592
pens_conceded,2.6151
fouls,0.8999
cards_yellow_red,-0.1906
