position,LB
passes_completed,0.1955
passes,0.6461
dribbles_completed,-1.0257
dribbles,-1.0274
passes_completed_short,0.1506
passes_short,0.1543
passes_completed_medium,0.1233
passes_medium,0.4442
passes_completed_long,0.4611
passes_long,1.2768
passes_total_distance,0.2918
passes_free_kicks,-0.0033
through_balls,-0.3539
passes_pressure,0.4992
passes_switches,0.2025
crosses,0.9353
corner_kicks,0.449
passes_intercepted,0.9936
passes_blocked,1.0558
dispossessed,-0.8372
goals,-0.7238
assists,-0.4565
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.921
shots_on_target,-0.6439
sca,-0.946
gca,-0.4863
xg,-0.8626
crosses_into_penalty_area,0.3984
passes_into_final_third,-0.2313
passes_into_penalty_area,-0.3258
progressive_passes,-0.2221
carry_progressive_distance,-0.5635
assisted_shots,-0.9443
fouled,-0.976
pens_won,-0.2935
tackles,0.2604
interceptions,1.6443
blocks,0.7332
tackles_won,-0.8752
dribble_tackles,0.8482
dribbles_vs,0.6572
pressures,-1.1505
pressure_regains,-1.4511
clearances,0.5676
errors,2.0927
aerials_won,-0.5445
aerials_lost,-0.7567
ball_recoveries,0.3013
pens_conceded,0.758
fouls,-1.218
cards_yellow_red,-0.1906
