position,WB
minutes,797.0
passes_completed,-0.4204
passes,-0.448
dribbles_completed,0.3757
dribbles,0.492
passes_completed_short,0.0101
passes_short,-0.1216
passes_completed_medium,-0.4402
passes_medium,-0.4886
passes_completed_long,-0.762
passes_long,-0.5436
passes_total_distance,-0.5286
passes_free_kicks,-0.4891
through_balls,-0.6322
passes_pressure,-0.0883
passes_switches,-0.4271
crosses,1.2857
corner_kicks,-0.4495
passes_intercepted,0.2599
passes_blocked,0.4425
dispossessed,-0.2648
goals,-0.724
assists,1.0396
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.8588
shots_on_target,-1.029
sca,-0.7627
gca,0.9992
xg,-0.8911
crosses_into_penalty_area,0.747
passes_into_final_third,-0.8652
passes_into_penalty_area,0.2815
progressive_passes,-0.6833
carry_progressive_distance,0.0895
assisted_shots,-0.2603
fouled,0.6234
pens_won,-0.2937
tackles,0.1695
interceptions,-0.693
blocks,1.0218
tackles_won,-0.2566
dribble_tackles,0.0574
dribbles_vs,-0.1138
pressures,0.2941
pressure_regains,0.96
clearances,0.2085
errors,-0.376
aerials_won,-0.1142
aerials_lost,-0.0372
ball_recoveries,0.1273
pens_conceded,-0.3183
fouls,1.0643
cards_yellow_red,-0.1907
