position,LB
minutes,4454.0
passes_completed,0.4383
passes,0.7398
dribbles_completed,-0.1956
dribbles,-0.1722
passes_completed_short,0.6424
passes_short,0.7948
passes_completed_medium,0.3325
passes_medium,0.5961
passes_completed_long,-0.0264
passes_long,0.3324
passes_total_distance,0.2941
passes_free_kicks,0.1939
through_balls,-0.3458
passes_pressure,0.6154
passes_switches,-0.3342
crosses,0.9974
corner_kicks,-0.4799
passes_intercepted,1.458
passes_blocked,0.5534
dispossessed,-0.2258
goals,-0.4924
assists,-0.1233
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.5249
shots_on_target,-0.5832
sca,-0.3839
gca,-0.4709
xg,-0.6443
crosses_into_penalty_area,1.365
passes_into_final_third,0.3799
passes_into_penalty_area,0.2405
progressive_passes,0.6874
carry_progressive_distance,0.4546
assisted_shots,-0.1477
fouled,-0.7101
pens_won,-0.2937
tackles,1.0446
interceptions,1.7005
blocks,2.1915
tackles_won,1.0259
dribble_tackles,1.3983
dribbles_vs,1.1398
pressures,-0.175
pressure_regains,0.2888
clearances,1.1261
errors,0.4717
aerials_won,0.9781
aerials_lost,0.0369
ball_recoveries,1.5245
pens_conceded,0.7903
fouls,0.2787
cards_yellow_red,-0.1907
