position,CM
passes_completed,0.1755
passes,0.2749
dribbles_completed,0.6441
dribbles,0.4272
passes_completed_short,0.6763
passes_short,0.6472
passes_completed_medium,-0.2071
passes_medium,-0.1157
passes_completed_long,-0.0153
passes_long,-0.0613
passes_total_distance,0.0363
passes_free_kicks,-0.4004
through_balls,-0.632
passes_pressure,1.4028
passes_switches,0.2976
crosses,0.2758
corner_kicks,0.9429
passes_intercepted,1.2283
passes_blocked,1.978
dispossessed,0.5221
goals,-0.7238
assists,0.2844
pens_made,-0.2418
pens_att,-0.271
shots_total,0.4718
shots_on_target,-0.3833
sca,1.2042
gca,0.1612
xg,-0.3233
crosses_into_penalty_area,0.5463
passes_into_final_third,0.7944
passes_into_penalty_area,0.7511
progressive_passes,0.1358
carry_progressive_distance,0.6029
assisted_shots,0.6844
fouled,-0.0642
pens_won,-0.2935
tackles,0.3686
interceptions,-0.8112
blocks,1.3742
tackles_won,0.9265
dribble_tackles,0.3055
dribbles_vs,0.8138
pressures,1.1707
pressure_regains,0.3897
clearances,-0.9359
errors,-0.3758
aerials_won,-0.7393
aerials_lost,-0.5067
ball_recoveries,-0.7508
pens_conceded,-0.3182
fouls,0.3009
cards_yellow_red,-0.1906
