position,RM
passes_completed,0.2112
passes,0.3201
dribbles_completed,0.7715
dribbles,0.1474
passes_completed_short,0.1742
passes_short,0.0765
passes_completed_medium,0.2809
passes_medium,0.5724
passes_completed_long,0.16
passes_long,0.1555
passes_total_distance,0.2035
passes_free_kicks,-0.7137
through_balls,-0.632
passes_pressure,1.5816
passes_switches,0.0034
crosses,0.5864
corner_kicks,1.1776
passes_intercepted,2.4249
passes_blocked,-0.3408
dispossessed,-0.8237
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.8695
shots_on_target,0.2508
sca,1.0733
gca,1.312
xg,0.0467
crosses_into_penalty_area,-0.8504
passes_into_final_third,1.2533
passes_into_penalty_area,0.7332
progressive_passes,1.1204
carry_progressive_distance,0.5756
assisted_shots,0.1041
fouled,-0.9598
pens_won,-0.2935
tackles,1.7382
interceptions,0.5458
blocks,-1.1195
tackles_won,1.8151
dribble_tackles,-1.4373
dribbles_vs,-1.9717
pressures,0.1949
pressure_regains,1.2175
clearances,-0.858
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-0.785
ball_recoveries,-1.5301
pens_conceded,-0.3182
fouls,-0.3535
cards_yellow_red,-0.1906
