position,LM
minutes,353.0
passes_completed,0.7213
passes,0.799
dribbles_completed,0.7247
dribbles,-0.0583
passes_completed_short,0.9069
passes_short,1.1938
passes_completed_medium,0.6658
passes_medium,0.7891
passes_completed_long,-0.1558
passes_long,-0.3447
passes_total_distance,0.4602
passes_free_kicks,-0.7212
through_balls,-0.6322
passes_pressure,-0.5514
passes_switches,-0.5755
crosses,0.1258
corner_kicks,-0.5567
passes_intercepted,1.7282
passes_blocked,-0.0044
dispossessed,0.8934
goals,0.7373
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.2798
shots_on_target,0.221
sca,2.2501
gca,0.124
xg,0.0248
crosses_into_penalty_area,-0.8508
passes_into_final_third,3.062
passes_into_penalty_area,0.287
progressive_passes,2.8444
carry_progressive_distance,1.7048
assisted_shots,1.5339
fouled,2.4692
pens_won,-0.2937
tackles,0.1434
interceptions,-0.0381
blocks,0.4545
tackles_won,-0.0529
dribble_tackles,1.2629
dribbles_vs,1.325
pressures,-0.576
pressure_regains,-0.7189
clearances,-0.4014
errors,-0.376
aerials_won,0.6592
aerials_lost,0.2616
ball_recoveries,1.4998
pens_conceded,-0.3183
fouls,1.2586
cards_yellow_red,-0.1907
