position,CB
minutes,2.2432
passes_completed,2.2415
passes,2.1752
dribbles_completed,-0.6103
dribbles,-0.5893
passes_completed_short,0.7666
passes_short,0.765
passes_completed_medium,3.0813
passes_medium,2.932
passes_completed_long,2.7899
passes_long,2.4869
passes_total_distance,2.7014
passes_free_kicks,1.3575
through_balls,-0.5
passes_pressure,1.0097
passes_switches,1.8099
crosses,-0.5701
corner_kicks,-0.3242
passes_intercepted,0.3384
passes_blocked,-0.174
dispossessed,-0.6311
goals,0.187
assists,0.1146
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.417
shots_on_target,0.1442
sca,-0.2763
gca,0.3165
xg,0.1858
crosses_into_penalty_area,-0.5536
passes_into_final_third,1.2196
passes_into_penalty_area,-0.4069
progressive_passes,1.0721
carry_progressive_distance,1.9424
assisted_shots,-0.4544
fouled,1.4388
pens_won,0.7686
tackles,1.1068
interceptions,2.4738
blocks,1.8091
tackles_won,0.8988
dribble_tackles,1.1774
dribbles_vs,0.963
pressures,0.275
pressure_regains,0.6244
clearances,5.129
errors,0.2502
aerials_won,2.5976
aerials_lost,1.5676
ball_recoveries,2.3016
pens_conceded,5.7402
fouls,1.7427
cards_yellow_red,-0.3235
