position,FW
passes_completed,-0.8705
passes,-1.0201
dribbles_completed,-0.1841
dribbles,0.1663
passes_completed_short,-0.3136
passes_short,-0.2742
passes_completed_medium,-1.0904
passes_medium,-1.1994
passes_completed_long,-0.9734
passes_long,-1.2444
passes_total_distance,-1.045
passes_free_kicks,-0.9486
through_balls,0.6845
passes_pressure,-0.6102
passes_switches,-0.6978
crosses,-0.5482
corner_kicks,-0.5369
passes_intercepted,0.1508
passes_blocked,0.0938
dispossessed,0.4777
goals,4.0083
assists,1.215
pens_made,5.8941
pens_att,5.2677
shots_total,2.4793
shots_on_target,2.6901
sca,1.0505
gca,1.6989
xg,3.7063
crosses_into_penalty_area,-0.5949
passes_into_final_third,-0.8669
passes_into_penalty_area,0.129
progressive_passes,-0.8208
carry_progressive_distance,-0.0599
assisted_shots,0.7837
fouled,-0.0892
pens_won,1.6642
tackles,-1.5775
interceptions,-1.3779
blocks,-1.3768
tackles_won,-1.4205
dribble_tackles,-1.3553
dribbles_vs,-1.3287
pressures,-0.4826
pressure_regains,-0.6985
clearances,-0.8846
errors,-0.3758
aerials_won,-0.6382
aerials_lost,-0.0299
ball_recoveries,-1.3321
pens_conceded,-0.0351
fouls,-0.6568
cards_yellow_red,-0.1906
