position,FW
minutes,1.255
passes_completed,-1.471
passes,-1.677
dribbles_completed,-0.4802
dribbles,-0.2637
passes_completed_short,-0.9621
passes_short,-0.9952
passes_completed_medium,-1.4304
passes_medium,-1.5547
passes_completed_long,-1.34
passes_long,-1.521
passes_total_distance,-1.4989
passes_free_kicks,-1.0216
through_balls,0.0677
passes_pressure,-1.3125
passes_switches,-1.1298
crosses,-0.4027
corner_kicks,-0.533
passes_intercepted,-0.8156
passes_blocked,-0.6757
dispossessed,0.7642
goals,1.5395
assists,0.2184
pens_made,-0.2418
pens_att,-0.271
shots_total,1.245
shots_on_target,1.6938
sca,-0.2568
gca,0.088
xg,1.9109
crosses_into_penalty_area,-0.7631
passes_into_final_third,-1.3083
passes_into_penalty_area,-0.7285
progressive_passes,-1.5673
carry_progressive_distance,-1.2168
assisted_shots,-0.1899
fouled,0.0025
pens_won,0.8769
tackles,-0.9167
interceptions,-1.0176
blocks,-1.3415
tackles_won,-0.7566
dribble_tackles,-1.1758
dribbles_vs,-0.2018
pressures,1.4688
pressure_regains,0.6866
clearances,-0.6882
errors,-0.3758
aerials_won,-0.2425
aerials_lost,2.1601
ball_recoveries,-1.4637
pens_conceded,-0.3182
fouls,0.4741
cards_yellow_red,-0.1906
