position,AM
minutes,807.0
passes_completed,1.9839
passes,2.1778
dribbles_completed,-0.9965
dribbles,-1.116
passes_completed_short,1.679
passes_short,1.6767
passes_completed_medium,1.8033
passes_medium,1.9531
passes_completed_long,1.1211
passes_long,1.4535
passes_total_distance,1.769
passes_free_kicks,2.3994
through_balls,0.1582
passes_pressure,1.6453
passes_switches,1.7112
crosses,0.7038
corner_kicks,3.0427
passes_intercepted,1.2794
passes_blocked,0.2511
dispossessed,-0.5314
goals,-0.724
assists,0.1229
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.4309
shots_on_target,0.3379
sca,1.3966
gca,0.4782
xg,0.5512
crosses_into_penalty_area,0.3327
passes_into_final_third,2.7486
passes_into_penalty_area,2.3549
progressive_passes,4.447
carry_progressive_distance,-0.4983
assisted_shots,1.4876
fouled,-0.7616
pens_won,-0.2937
tackles,0.011
interceptions,-0.938
blocks,-1.1241
tackles_won,-0.0811
dribble_tackles,-0.2565
dribbles_vs,0.2566
pressures,0.4472
pressure_regains,0.3266
clearances,-0.8141
errors,-0.376
aerials_won,-0.4637
aerials_lost,0.0627
ball_recoveries,-0.2765
pens_conceded,-0.3183
fouls,-0.5999
cards_yellow_red,-0.1907
