position,LB
minutes,450.0
passes_completed,-0.1904
passes,0.002
dribbles_completed,0.3007
dribbles,0.0875
passes_completed_short,-0.9
passes_short,-0.9568
passes_completed_medium,0.5005
passes_medium,0.6806
passes_completed_long,-0.0924
passes_long,0.2492
passes_total_distance,0.119
passes_free_kicks,-0.3141
through_balls,-0.6322
passes_pressure,-0.9355
passes_switches,-0.1094
crosses,-0.4761
corner_kicks,-0.5567
passes_intercepted,0.9552
passes_blocked,0.4703
dispossessed,-0.5096
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.7021
shots_on_target,-0.5387
sca,-0.2187
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,-0.1433
passes_into_final_third,-0.8911
passes_into_penalty_area,-0.0568
progressive_passes,-0.2638
carry_progressive_distance,-0.0924
assisted_shots,-0.2466
fouled,-0.3144
pens_won,-0.2937
tackles,0.1615
interceptions,1.29
blocks,0.1641
tackles_won,-0.4374
dribble_tackles,1.2104
dribbles_vs,0.379
pressures,-0.7482
pressure_regains,-1.0566
clearances,0.3093
errors,-0.376
aerials_won,-1.1372
aerials_lost,-1.12
ball_recoveries,0.9761
pens_conceded,5.1683
fouls,-0.1013
cards_yellow_red,-0.1907
