position,LB
minutes,-0.7812
passes_completed,-0.7133
passes,-0.7051
dribbles_completed,-0.6354
dribbles,-0.6046
passes_completed_short,-0.6784
passes_short,-0.6736
passes_completed_medium,-0.6791
passes_medium,-0.659
passes_completed_long,-0.6462
passes_long,-0.6052
passes_total_distance,-0.7105
passes_free_kicks,-0.542
through_balls,-0.5
passes_pressure,-0.6516
passes_switches,-0.6529
crosses,-0.3881
corner_kicks,-0.3242
passes_intercepted,-0.5751
passes_blocked,-0.3734
dispossessed,-0.4388
goals,-0.3403
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6219
shots_on_target,-0.526
sca,-0.6613
gca,-0.6302
xg,-0.4219
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.6418
passes_into_penalty_area,-0.5898
progressive_passes,-0.6595
carry_progressive_distance,-0.733
assisted_shots,-0.5921
fouled,-0.6945
pens_won,-0.3681
tackles,-0.5876
interceptions,-0.518
blocks,-0.5098
tackles_won,-0.69
dribble_tackles,-0.3734
dribbles_vs,-0.5055
pressures,-0.5459
pressure_regains,-0.6797
clearances,-0.1997
errors,-0.5331
aerials_won,-0.4922
aerials_lost,-0.4284
ball_recoveries,-0.6459
pens_conceded,-0.4889
fouls,-0.8108
cards_yellow_red,-0.3235
