position,RW
minutes,-0.639
passes_completed,-1.6078
passes,-1.5513
dribbles_completed,1.697
dribbles,1.7079
passes_completed_short,-1.5143
passes_short,-1.4791
passes_completed_medium,-1.3284
passes_medium,-1.3113
passes_completed_long,-1.1397
passes_long,-1.0771
passes_total_distance,-1.4598
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.7475
passes_switches,-0.0502
crosses,2.3574
corner_kicks,-0.2587
passes_intercepted,-1.1216
passes_blocked,1.3407
dispossessed,1.0707
goals,0.1752
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,2.1433
shots_on_target,1.6628
sca,-0.1514
gca,-0.3121
xg,1.7012
crosses_into_penalty_area,-0.2956
passes_into_final_third,-1.626
passes_into_penalty_area,-0.3262
progressive_passes,-1.6556
carry_progressive_distance,1.3912
assisted_shots,-0.2687
fouled,0.0306
pens_won,-0.2935
tackles,-0.4831
interceptions,-1.3089
blocks,-1.8571
tackles_won,0.3587
dribble_tackles,-1.4373
dribbles_vs,-1.2341
pressures,0.3169
pressure_regains,-0.2165
clearances,-0.8262
errors,-0.3758
aerials_won,-0.0316
aerials_lost,2.095
ball_recoveries,-1.1278
pens_conceded,-0.3182
fouls,1.2583
cards_yellow_red,-0.1906
