position,CM
passes_completed,0.5753
passes,0.6623
dribbles_completed,-0.3466
dribbles,-0.4413
passes_completed_short,-0.2414
passes_short,-0.0855
passes_completed_medium,0.8678
passes_medium,1.1127
passes_completed_long,1.1525
passes_long,0.5401
passes_total_distance,0.8888
passes_free_kicks,0.8953
through_balls,-0.632
passes_pressure,0.6266
passes_switches,-0.3791
crosses,-0.1305
corner_kicks,-0.2994
passes_intercepted,0.3645
passes_blocked,-0.2835
dispossessed,-0.1886
goals,0.0522
assists,0.3145
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.3344
shots_on_target,0.2989
sca,0.4083
gca,-0.4076
xg,-0.3071
crosses_into_penalty_area,-0.3715
passes_into_final_third,2.1084
passes_into_penalty_area,-0.2488
progressive_passes,2.1944
carry_progressive_distance,-0.3059
assisted_shots,0.5494
fouled,0.7134
pens_won,-0.2935
tackles,0.9161
interceptions,1.194
blocks,0.8421
tackles_won,0.7686
dribble_tackles,0.7138
dribbles_vs,0.2567
pressures,1.1448
pressure_regains,2.1716
clearances,-0.1999
errors,-0.3758
aerials_won,1.3161
aerials_lost,1.3454
ball_recoveries,1.2839
pens_conceded,-0.3182
fouls,0.8064
cards_yellow_red,-0.1906
