position,RB
minutes,-0.9756
passes_completed,-0.7908
passes,-0.8318
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.7655
passes_short,-0.7914
passes_completed_medium,-0.7392
passes_medium,-0.7708
passes_completed_long,-0.6974
passes_long,-0.6967
passes_total_distance,-0.7777
passes_free_kicks,-0.5605
through_balls,-0.5
passes_pressure,-0.8489
passes_switches,-0.7259
crosses,-0.5884
corner_kicks,-0.3242
passes_intercepted,-0.6943
passes_blocked,-0.7222
dispossessed,-0.6792
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.7162
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6977
passes_into_penalty_area,-0.6507
progressive_passes,-0.7374
carry_progressive_distance,-0.8376
assisted_shots,-0.6472
fouled,-0.7961
pens_won,-0.3681
tackles,-0.7382
interceptions,-0.7673
blocks,-0.8928
tackles_won,-0.7488
dribble_tackles,-0.6943
dribbles_vs,-0.7344
pressures,-0.8203
pressure_regains,-0.8299
clearances,-0.518
errors,-0.5331
aerials_won,-0.6587
aerials_lost,-0.7195
ball_recoveries,-0.8551
pens_conceded,-0.4889
fouls,-0.8646
cards_yellow_red,-0.3235
