position,AM
minutes,302.0
passes_completed,-0.6814
passes,-0.5971
dribbles_completed,4.6702
dribbles,4.5864
passes_completed_short,-0.274
passes_short,-0.1121
passes_completed_medium,-0.8071
passes_medium,-0.8438
passes_completed_long,-0.6759
passes_long,-0.5475
passes_total_distance,-0.8085
passes_free_kicks,1.4394
through_balls,-0.6322
passes_pressure,0.1295
passes_switches,0.2013
crosses,-0.1527
corner_kicks,0.8578
passes_intercepted,-0.4606
passes_blocked,-0.9953
dispossessed,2.6324
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.3916
shots_on_target,-0.2984
sca,0.4967
gca,-1.0103
xg,-0.4629
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.3479
passes_into_penalty_area,0.0903
progressive_passes,-0.9125
carry_progressive_distance,1.5152
assisted_shots,0.3165
fouled,0.348
pens_won,-0.2937
tackles,-0.5582
interceptions,0.232
blocks,-1.8829
tackles_won,-0.7941
dribble_tackles,-1.4379
dribbles_vs,0.8306
pressures,0.7227
pressure_regains,0.6267
clearances,-0.8361
errors,-0.376
aerials_won,-0.8373
aerials_lost,-0.3989
ball_recoveries,-0.4609
pens_conceded,-0.3183
fouls,4.23
cards_yellow_red,-0.1907
