position,DM
passes_completed,0.878
passes,0.851
dribbles_completed,-0.2613
dribbles,-0.423
passes_completed_short,0.0345
passes_short,0.1414
passes_completed_medium,1.7042
passes_medium,1.6387
passes_completed_long,0.0058
passes_long,-0.0707
passes_total_distance,0.9634
passes_free_kicks,-0.3918
through_balls,0.629
passes_pressure,1.7997
passes_switches,-0.8224
crosses,-1.1355
corner_kicks,-0.5565
passes_intercepted,-0.1887
passes_blocked,0.9923
dispossessed,0.3979
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.3957
shots_on_target,-0.5924
sca,-0.2348
gca,-1.0099
xg,-0.7629
crosses_into_penalty_area,-0.8504
passes_into_final_third,1.2096
passes_into_penalty_area,-0.7509
progressive_passes,0.1092
carry_progressive_distance,-0.0956
assisted_shots,-0.6284
fouled,0.0181
pens_won,-0.2935
tackles,0.9801
interceptions,-0.1487
blocks,-0.1126
tackles_won,1.2758
dribble_tackles,0.4474
dribbles_vs,0.3294
pressures,-0.2716
pressure_regains,-0.3239
clearances,-0.4794
errors,-0.3758
aerials_won,-0.7786
aerials_lost,-0.0332
ball_recoveries,0.9965
pens_conceded,-0.3182
fouls,1.4139
cards_yellow_red,7.3282
