position,RB
minutes,0.4608
passes_completed,0.2804
passes,0.5455
dribbles_completed,-0.0641
dribbles,-0.336
passes_completed_short,0.1384
passes_short,0.2266
passes_completed_medium,0.4321
passes_medium,0.6139
passes_completed_long,0.0349
passes_long,0.5229
passes_total_distance,0.3176
passes_free_kicks,-0.0309
through_balls,-0.3615
passes_pressure,-0.2684
passes_switches,-0.0043
crosses,0.7532
corner_kicks,-0.5202
passes_intercepted,0.1112
passes_blocked,0.3081
dispossessed,-0.8097
goals,-0.505
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.6904
shots_on_target,-0.4672
sca,-0.5326
gca,-0.8401
xg,-0.6714
crosses_into_penalty_area,1.0395
passes_into_final_third,0.0116
passes_into_penalty_area,0.5429
progressive_passes,0.3885
carry_progressive_distance,-0.2842
assisted_shots,-0.3536
fouled,0.1401
pens_won,-0.2935
tackles,0.4258
interceptions,0.3582
blocks,1.3094
tackles_won,0.0331
dribble_tackles,0.584
dribbles_vs,0.0474
pressures,-0.7695
pressure_regains,-0.6136
clearances,1.421
errors,0.4247
aerials_won,0.5151
aerials_lost,-0.1773
ball_recoveries,0.6576
pens_conceded,0.7288
fouls,-0.4988
cards_yellow_red,-0.1906
