position,FW
minutes,2.0109
passes_completed,-1.5207
passes,-1.6903
dribbles_completed,-0.6312
dribbles,-0.5161
passes_completed_short,-1.2161
passes_short,-1.2147
passes_completed_medium,-1.4017
passes_medium,-1.517
passes_completed_long,-1.2294
passes_long,-1.4497
passes_total_distance,-1.4903
passes_free_kicks,-0.9781
through_balls,-0.3702
passes_pressure,-1.4631
passes_switches,-1.0975
crosses,-0.1759
corner_kicks,-0.5389
passes_intercepted,-0.7314
passes_blocked,-0.2201
dispossessed,0.9474
goals,1.4991
assists,-0.4749
pens_made,1.0759
pens_att,1.1974
shots_total,0.9857
shots_on_target,1.5518
sca,-0.24
gca,-0.2705
xg,1.418
crosses_into_penalty_area,0.1948
passes_into_final_third,-1.2864
passes_into_penalty_area,-0.3254
progressive_passes,-1.5369
carry_progressive_distance,-1.2097
assisted_shots,-0.2015
fouled,0.057
pens_won,-0.2935
tackles,-1.2689
interceptions,-1.019
blocks,-0.4341
tackles_won,-1.0928
dribble_tackles,-1.2416
dribbles_vs,-0.9947
pressures,0.367
pressure_regains,-0.3113
clearances,-0.9039
errors,-0.3758
aerials_won,-0.2445
aerials_lost,0.9561
ball_recoveries,-1.6037
pens_conceded,0.1884
fouls,1.5152
cards_yellow_red,-0.1906
