position,RW
minutes,383.0
passes_completed,-0.7774
passes,-0.8829
dribbles_completed,1.0887
dribbles,0.9611
passes_completed_short,-0.9062
passes_short,-0.7935
passes_completed_medium,-0.7817
passes_medium,-0.8238
passes_completed_long,0.0754
passes_long,-0.5212
passes_total_distance,-0.582
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-0.4571
passes_switches,0.8706
crosses,-0.1668
corner_kicks,-0.5567
passes_intercepted,0.3456
passes_blocked,0.1928
dispossessed,0.1807
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.0949
shots_on_target,-1.029
sca,0.799
gca,-1.0103
xg,0.4596
crosses_into_penalty_area,2.474
passes_into_final_third,-0.7624
passes_into_penalty_area,1.2646
progressive_passes,0.0502
carry_progressive_distance,0.4818
assisted_shots,1.6419
fouled,3.0982
pens_won,-0.2937
tackles,-1.6912
interceptions,-1.6376
blocks,-0.8736
tackles_won,-1.8364
dribble_tackles,-1.4379
dribbles_vs,-0.5912
pressures,-0.1051
pressure_regains,-0.7351
clearances,-1.0155
errors,-0.376
aerials_won,-0.9007
aerials_lost,-1.0837
ball_recoveries,-0.9033
pens_conceded,-0.3183
fouls,-1.2838
cards_yellow_red,-0.1907
