position,LB
passes_completed,0.1247
passes,0.0611
dribbles_completed,-0.9959
dribbles,-0.9482
passes_completed_short,0.0242
passes_short,-0.0454
passes_completed_medium,0.3367
passes_medium,0.3795
passes_completed_long,-0.2436
passes_long,-0.2157
passes_total_distance,0.0526
passes_free_kicks,-0.6582
through_balls,-0.7252
passes_pressure,-0.0614
passes_switches,-1.1673
crosses,-0.6593
corner_kicks,-0.3289
passes_intercepted,-0.1582
passes_blocked,-1.1202
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7866
shots_on_target,-0.9871
sca,-0.8177
gca,-0.3228
xg,-0.6532
crosses_into_penalty_area,-0.2886
passes_into_final_third,0.1062
passes_into_penalty_area,-0.9859
progressive_passes,0.0144
carry_progressive_distance,-1.0756
assisted_shots,-0.8638
fouled,-1.5639
pens_won,-0.3695
tackles,-0.1301
interceptions,0.3599
blocks,1.2049
tackles_won,-0.8075
dribble_tackles,-0.7178
dribbles_vs,-0.7211
pressures,-0.8704
pressure_regains,-0.9366
clearances,0.7317
errors,2.6193
aerials_won,-0.8894
aerials_lost,-1.1179
ball_recoveries,0.5657
pens_conceded,-0.4415
fouls,-0.4781
cards_yellow_red,-0.2618
