position,FW
passes_completed,-0.7905
passes,-0.8777
dribbles_completed,1.5145
dribbles,1.6035
passes_completed_short,-0.2665
passes_short,-0.1992
passes_completed_medium,-0.9832
passes_medium,-1.0662
passes_completed_long,-0.7836
passes_long,-0.8811
passes_total_distance,-0.8539
passes_free_kicks,-0.6118
through_balls,0.3527
passes_pressure,0.028
passes_switches,0.0196
crosses,-0.3333
corner_kicks,0.3008
passes_intercepted,-0.2286
passes_blocked,-0.2421
dispossessed,1.8876
goals,1.2671
assists,2.0142
pens_made,-0.2418
pens_att,1.1099
shots_total,3.2133
shots_on_target,2.7177
sca,2.3783
gca,0.8444
xg,2.7029
crosses_into_penalty_area,-0.6047
passes_into_final_third,-0.5189
passes_into_penalty_area,-0.7642
progressive_passes,-0.811
carry_progressive_distance,-0.0247
assisted_shots,2.1967
fouled,-0.163
pens_won,-0.2935
tackles,-0.6528
interceptions,-1.0558
blocks,-0.8213
tackles_won,-0.9852
dribble_tackles,-0.7014
dribbles_vs,-0.8283
pressures,1.0696
pressure_regains,0.7088
clearances,-0.555
errors,1.0813
aerials_won,-0.1578
aerials_lost,0.7659
ball_recoveries,-1.5389
pens_conceded,-0.3182
fouls,-0.1314
cards_yellow_red,-0.1906
