position,LW
passes_completed,-0.7247
passes,-0.5153
dribbles_completed,0.9395
dribbles,0.8559
passes_completed_short,-0.3378
passes_short,-0.1005
passes_completed_medium,-0.865
passes_medium,-0.695
passes_completed_long,-0.4034
passes_long,-0.1385
passes_total_distance,-0.7301
passes_free_kicks,-0.1775
through_balls,-0.7252
passes_pressure,-0.1707
passes_switches,0.914
crosses,1.7374
corner_kicks,1.2461
passes_intercepted,-0.3136
passes_blocked,0.7841
dispossessed,1.7534
goals,0.6007
assists,0.8155
pens_made,1.3247
pens_att,1.0431
shots_total,1.1191
shots_on_target,0.3351
sca,0.7869
gca,0.9002
xg,0.3748
crosses_into_penalty_area,1.0323
passes_into_final_third,-0.3018
passes_into_penalty_area,1.7848
progressive_passes,0.26
carry_progressive_distance,1.0424
assisted_shots,0.6322
fouled,-0.1812
pens_won,1.2616
tackles,0.5602
interceptions,-0.1115
blocks,-0.1949
tackles_won,0.3934
dribble_tackles,0.5269
dribbles_vs,1.5293
pressures,2.2603
pressure_regains,1.4067
clearances,-0.8718
errors,-0.5457
aerials_won,-0.9021
aerials_lost,-0.7744
ball_recoveries,-0.628
pens_conceded,-0.4415
fouls,1.216
cards_yellow_red,-0.2618
