position,RB
passes_completed,1.1374
passes,1.4636
dribbles_completed,-0.2856
dribbles,-0.3413
passes_completed_short,1.1076
passes_short,1.1755
passes_completed_medium,1.0372
passes_medium,1.2347
passes_completed_long,0.5969
passes_long,1.1641
passes_total_distance,1.0136
passes_free_kicks,0.4595
through_balls,-0.3703
passes_pressure,0.6572
passes_switches,0.6227
crosses,2.2903
corner_kicks,0.5826
passes_intercepted,1.4749
passes_blocked,1.2612
dispossessed,-0.7249
goals,-0.5122
assists,0.5612
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.302
shots_on_target,-0.4403
sca,0.5828
gca,-0.0244
xg,-0.599
crosses_into_penalty_area,1.7615
passes_into_final_third,0.7955
passes_into_penalty_area,0.6269
progressive_passes,1.3619
carry_progressive_distance,0.8361
assisted_shots,0.9116
fouled,-0.6673
pens_won,0.1442
tackles,0.3478
interceptions,0.6792
blocks,0.3196
tackles_won,0.3596
dribble_tackles,0.4204
dribbles_vs,-0.1052
pressures,-0.6457
pressure_regains,-0.3487
clearances,0.2299
errors,-0.3758
aerials_won,-0.282
aerials_lost,-0.6751
ball_recoveries,0.8154
pens_conceded,0.1882
fouls,-0.3698
cards_yellow_red,-0.1906
