position,LW
minutes,391.0
passes_completed,-0.002
passes,-0.0843
dribbles_completed,1.041
dribbles,0.7596
passes_completed_short,0.9352
passes_short,0.9602
passes_completed_medium,-0.3125
passes_medium,-0.374
passes_completed_long,-1.0381
passes_long,-1.0748
passes_total_distance,-0.3897
passes_free_kicks,-0.7504
through_balls,-0.6322
passes_pressure,-0.4152
passes_switches,-0.4085
crosses,0.0032
corner_kicks,-0.5567
passes_intercepted,0.8401
passes_blocked,0.4867
dispossessed,0.9296
goals,0.5953
assists,1.0744
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.852
shots_on_target,1.7922
sca,1.6816
gca,1.0378
xg,0.9281
crosses_into_penalty_area,-0.8508
passes_into_final_third,-1.3445
passes_into_penalty_area,0.492
progressive_passes,-0.4356
carry_progressive_distance,2.6843
assisted_shots,1.9104
fouled,2.6896
pens_won,5.1646
tackles,1.8454
interceptions,-0.6749
blocks,-0.1801
tackles_won,0.9814
dribble_tackles,1.61
dribbles_vs,0.7338
pressures,-0.3976
pressure_regains,0.5806
clearances,-1.0155
errors,-0.376
aerials_won,-1.1372
aerials_lost,-0.6103
ball_recoveries,-0.1908
pens_conceded,-0.3183
fouls,1.6832
cards_yellow_red,-0.1907
