position,CM
minutes,-0.3889
passes_completed,1.1384
passes,1.2144
dribbles_completed,0.1757
dribbles,-0.2088
passes_completed_short,0.4989
passes_short,0.3739
passes_completed_medium,0.892
passes_medium,0.7842
passes_completed_long,2.1791
passes_long,2.3924
passes_total_distance,1.5161
passes_free_kicks,3.3143
through_balls,0.0191
passes_pressure,0.3862
passes_switches,2.7387
crosses,-0.3778
corner_kicks,0.7516
passes_intercepted,-0.1342
passes_blocked,0.0129
dispossessed,0.2491
goals,-0.1972
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.4111
shots_on_target,0.0974
sca,-0.1132
gca,0.2162
xg,-0.2967
crosses_into_penalty_area,-0.5255
passes_into_final_third,2.5411
passes_into_penalty_area,0.1293
progressive_passes,1.5343
carry_progressive_distance,1.0298
assisted_shots,-0.3395
fouled,-0.7961
pens_won,-0.2935
tackles,0.5326
interceptions,0.8604
blocks,0.1049
tackles_won,1.0561
dribble_tackles,-0.2209
dribbles_vs,-0.2436
pressures,-0.3466
pressure_regains,-0.7826
clearances,0.3679
errors,-0.3758
aerials_won,-0.7669
aerials_lost,-0.9455
ball_recoveries,1.0921
pens_conceded,-0.3182
fouls,-0.1098
cards_yellow_red,-0.1906
