position,FW
minutes,0.2674
passes_completed,0.88
passes,0.6773
dribbles_completed,-0.3837
dribbles,-0.4218
passes_completed_short,0.5386
passes_short,0.4799
passes_completed_medium,1.2985
passes_medium,1.1494
passes_completed_long,0.3688
passes_long,0.0597
passes_total_distance,0.8429
passes_free_kicks,0.085
through_balls,-0.5
passes_pressure,0.5144
passes_switches,-0.0144
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.0191
passes_blocked,-0.3734
dispossessed,-0.2225
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3475
shots_on_target,-0.4744
sca,-0.4825
gca,-0.525
xg,-0.2917
crosses_into_penalty_area,-0.5536
passes_into_final_third,0.3912
passes_into_penalty_area,-0.5593
progressive_passes,0.2063
carry_progressive_distance,0.1985
assisted_shots,-0.3993
fouled,0.3214
pens_won,-0.3681
tackles,-0.3428
interceptions,-0.0193
blocks,0.0859
tackles_won,-0.2781
dribble_tackles,-0.3734
dribbles_vs,-0.1622
pressures,-0.0145
pressure_regains,-0.0316
clearances,0.4676
errors,-0.5331
aerials_won,0.3959
aerials_lost,-0.0126
ball_recoveries,0.2992
pens_conceded,-0.4889
fouls,0.2643
cards_yellow_red,-0.3235
