position,CM
minutes,3251.0
passes_completed,-0.06
passes,-0.3372
dribbles_completed,0.4053
dribbles,0.4392
passes_completed_short,-0.1679
passes_short,-0.3201
passes_completed_medium,0.0366
passes_medium,-0.1081
passes_completed_long,-0.0173
passes_long,-0.4631
passes_total_distance,-0.0661
passes_free_kicks,-0.5974
through_balls,-0.436
passes_pressure,-0.0427
passes_switches,-0.3569
crosses,-0.9304
corner_kicks,-0.5567
passes_intercepted,-0.6897
passes_blocked,-0.5317
dispossessed,0.0576
goals,0.228
assists,-0.3274
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1079
shots_on_target,-0.3503
sca,-0.5559
gca,0.3445
xg,-0.1552
crosses_into_penalty_area,-0.7528
passes_into_final_third,0.1721
passes_into_penalty_area,-0.5719
progressive_passes,-0.2841
carry_progressive_distance,0.1423
assisted_shots,-0.6004
fouled,-0.4312
pens_won,-0.2937
tackles,1.4389
interceptions,1.0833
blocks,0.8259
tackles_won,1.7462
dribble_tackles,0.6882
dribbles_vs,0.078
pressures,0.5003
pressure_regains,0.7763
clearances,-0.182
errors,0.2047
aerials_won,-0.5242
aerials_lost,-0.4361
ball_recoveries,0.0977
pens_conceded,0.4411
fouls,0.6005
cards_yellow_red,-0.1907
