position,RW
passes_completed,2.4798
passes,2.4629
dribbles_completed,1.8303
dribbles,0.9988
passes_completed_short,3.6383
passes_short,3.4141
passes_completed_medium,1.349
passes_medium,1.5807
passes_completed_long,0.8793
passes_long,0.6453
passes_total_distance,1.7668
passes_free_kicks,0.6228
through_balls,3.3189
passes_pressure,2.5997
passes_switches,1.5914
crosses,0.4738
corner_kicks,0.7665
passes_intercepted,1.4098
passes_blocked,0.1698
dispossessed,1.4246
goals,0.8738
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,2.1971
shots_on_target,1.7045
sca,1.2607
gca,-1.0099
xg,0.5111
crosses_into_penalty_area,2.1074
passes_into_final_third,1.6202
passes_into_penalty_area,3.9236
progressive_passes,2.4088
carry_progressive_distance,1.798
assisted_shots,2.2079
fouled,1.7252
pens_won,-0.2935
tackles,-0.9786
interceptions,-0.4712
blocks,-0.5975
tackles_won,-1.3481
dribble_tackles,-1.4373
dribbles_vs,-1.3163
pressures,-0.2708
pressure_regains,-0.1489
clearances,-1.0151
errors,-0.3758
aerials_won,-0.8562
aerials_lost,-0.7481
ball_recoveries,-0.9256
pens_conceded,-0.3182
fouls,-1.1411
cards_yellow_red,-0.1906
