position,GK
passes_completed,-0.8493
passes,-0.6499
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.7167
passes_short,-1.9054
passes_completed_medium,-0.8966
passes_medium,-1.1887
passes_completed_long,2.0211
passes_long,2.7639
passes_total_distance,0.5462
passes_free_kicks,1.8029
through_balls,-0.7252
passes_pressure,-1.8914
passes_switches,-0.6986
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.6497
passes_blocked,-1.6548
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.3731
gca,-0.8994
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.929
passes_into_penalty_area,-1.1933
progressive_passes,-1.7694
carry_progressive_distance,-1.0708
assisted_shots,-1.1924
fouled,-1.3627
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.6129
pressures,-2.0787
pressure_regains,-2.2284
clearances,-0.9778
errors,-0.1967
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.2902
pens_conceded,0.454
fouls,-1.8012
cards_yellow_red,-0.2618
