position,RM
passes_completed,-1.317
passes,-1.2302
dribbles_completed,0.9089
dribbles,1.2298
passes_completed_short,-0.9885
passes_short,-0.8426
passes_completed_medium,-1.1388
passes_medium,-1.0824
passes_completed_long,-1.0557
passes_long,-0.7328
passes_total_distance,-1.3305
passes_free_kicks,-0.8816
through_balls,-0.1092
passes_pressure,-0.5889
passes_switches,-0.007
crosses,1.2277
corner_kicks,-0.2681
passes_intercepted,0.0487
passes_blocked,0.8969
dispossessed,1.402
goals,-0.3282
assists,0.5135
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.3565
shots_on_target,0.3157
sca,0.0184
gca,0.3188
xg,-0.1638
crosses_into_penalty_area,1.2095
passes_into_final_third,-1.0682
passes_into_penalty_area,0.522
progressive_passes,-0.6372
carry_progressive_distance,1.4994
assisted_shots,-0.2029
fouled,-0.7975
pens_won,-0.3695
tackles,-0.5251
interceptions,-0.2891
blocks,0.7095
tackles_won,-0.32
dribble_tackles,0.1109
dribbles_vs,0.5021
pressures,1.3548
pressure_regains,-0.0573
clearances,-0.7358
errors,-0.5457
aerials_won,-0.7364
aerials_lost,-0.3215
ball_recoveries,-0.2005
pens_conceded,-0.4415
fouls,-0.7555
cards_yellow_red,-0.2618
