position,DM
minutes,-0.6581
passes_completed,0.3275
passes,0.4398
dribbles_completed,-0.5109
dribbles,-0.4805
passes_completed_short,0.4079
passes_short,0.4373
passes_completed_medium,0.2232
passes_medium,0.1038
passes_completed_long,0.2
passes_long,0.6521
passes_total_distance,0.1983
passes_free_kicks,0.3478
through_balls,-0.632
passes_pressure,0.6341
passes_switches,0.5593
crosses,-0.9987
corner_kicks,0.5453
passes_intercepted,-0.3024
passes_blocked,-0.4124
dispossessed,0.2744
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.3353
shots_on_target,-1.0285
sca,0.2047
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.3048
passes_into_penalty_area,-1.0481
progressive_passes,-0.251
carry_progressive_distance,-0.9813
assisted_shots,0.0337
fouled,0.7997
pens_won,-0.2935
tackles,4.3117
interceptions,1.8301
blocks,2.8625
tackles_won,5.4129
dribble_tackles,4.2706
dribbles_vs,3.4864
pressures,1.919
pressure_regains,3.5272
clearances,-0.6158
errors,-0.3758
aerials_won,0.5321
aerials_lost,-0.4659
ball_recoveries,2.0553
pens_conceded,-0.3182
fouls,1.1783
cards_yellow_red,-0.1906
