position,DM
minutes,366.0
passes_completed,1.1236
passes,1.0802
dribbles_completed,1.739
dribbles,1.2312
passes_completed_short,-0.0232
passes_short,-0.2933
passes_completed_medium,1.1698
passes_medium,1.1238
passes_completed_long,2.6365
passes_long,2.6032
passes_total_distance,1.8042
passes_free_kicks,3.3302
through_balls,2.8533
passes_pressure,1.6186
passes_switches,4.1366
crosses,0.6895
corner_kicks,0.1436
passes_intercepted,-0.7049
passes_blocked,-1.5064
dispossessed,0.8114
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.2612
shots_on_target,0.7794
sca,0.914
gca,-1.0103
xg,-0.1844
crosses_into_penalty_area,0.8888
passes_into_final_third,1.991
passes_into_penalty_area,1.3841
progressive_passes,0.9363
carry_progressive_distance,0.8148
assisted_shots,0.7234
fouled,-0.3365
pens_won,-0.2937
tackles,0.6505
interceptions,0.9335
blocks,-1.9648
tackles_won,1.1739
dribble_tackles,2.4694
dribbles_vs,0.9187
pressures,-1.0355
pressure_regains,-0.7962
clearances,-0.2751
errors,-0.376
aerials_won,-0.3947
aerials_lost,0.9717
ball_recoveries,1.0728
pens_conceded,-0.3183
fouls,-1.2484
cards_yellow_red,-0.1907
