position,LM
passes_completed,-0.6041
passes,-0.5701
dribbles_completed,1.9671
dribbles,2.2221
passes_completed_short,0.1452
passes_short,0.3029
passes_completed_medium,-0.964
passes_medium,-0.8917
passes_completed_long,-0.7274
passes_long,-0.5822
passes_total_distance,-0.8407
passes_free_kicks,-0.7574
through_balls,-0.632
passes_pressure,0.0748
passes_switches,-1.1543
crosses,0.7117
corner_kicks,-0.3439
passes_intercepted,0.2429
passes_blocked,-0.5569
dispossessed,3.1478
goals,1.8435
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.0838
shots_on_target,0.6184
sca,0.1384
gca,-1.0099
xg,0.5574
crosses_into_penalty_area,-0.0583
passes_into_final_third,-0.8023
passes_into_penalty_area,0.4438
progressive_passes,-0.3351
carry_progressive_distance,1.1949
assisted_shots,-0.7518
fouled,1.6643
pens_won,-0.2935
tackles,0.1523
interceptions,0.7046
blocks,-0.5899
tackles_won,0.5142
dribble_tackles,0.935
dribbles_vs,2.2412
pressures,-0.154
pressure_regains,-0.5412
clearances,-1.0151
errors,-0.3758
aerials_won,-0.9114
aerials_lost,0.3016
ball_recoveries,0.6326
pens_conceded,-0.3182
fouls,0.4949
cards_yellow_red,-0.1906
