position,DM
minutes,2276.0
passes_completed,-0.4295
passes,-0.6516
dribbles_completed,-1.068
dribbles,-1.0528
passes_completed_short,-0.8087
passes_short,-0.8989
passes_completed_medium,-0.2676
passes_medium,-0.4029
passes_completed_long,0.2766
passes_long,-0.1064
passes_total_distance,-0.158
passes_free_kicks,0.1911
through_balls,-0.6322
passes_pressure,-0.6629
passes_switches,0.6384
crosses,-1.0707
corner_kicks,-0.5567
passes_intercepted,-1.3016
passes_blocked,-1.0572
dispossessed,-1.0569
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0852
shots_on_target,-0.6412
sca,-1.005
gca,-0.8344
xg,-0.8627
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.2208
passes_into_penalty_area,-0.9988
progressive_passes,-0.5378
carry_progressive_distance,-1.5657
assisted_shots,-1.0549
fouled,0.4184
pens_won,-0.2937
tackles,0.5584
interceptions,-0.0665
blocks,0.1975
tackles_won,0.6531
dribble_tackles,0.4471
dribbles_vs,1.003
pressures,0.1928
pressure_regains,0.5318
clearances,0.1037
errors,-0.376
aerials_won,-0.1024
aerials_lost,-0.5472
ball_recoveries,0.4703
pens_conceded,0.7665
fouls,0.8372
cards_yellow_red,-0.1907
