position,LB
minutes,443.0
passes_completed,-0.1544
passes,-0.1367
dribbles_completed,-0.5706
dribbles,-0.5791
passes_completed_short,-0.0655
passes_short,-0.2203
passes_completed_medium,0.075
passes_medium,0.2476
passes_completed_long,-0.8032
passes_long,-0.6476
passes_total_distance,-0.2894
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,0.2875
passes_switches,-1.1772
crosses,0.3722
corner_kicks,-0.5567
passes_intercepted,-0.9053
passes_blocked,-0.9756
dispossessed,-0.4953
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.9067
shots_on_target,-0.5309
sca,-0.8547
gca,-1.0103
xg,-0.4532
crosses_into_penalty_area,-0.1321
passes_into_final_third,0.4904
passes_into_penalty_area,-0.3548
progressive_passes,-0.1052
carry_progressive_distance,-0.5073
assisted_shots,-0.8121
fouled,-0.8422
pens_won,-0.2937
tackles,-0.5264
interceptions,0.4866
blocks,0.2038
tackles_won,-0.7705
dribble_tackles,-0.8999
dribbles_vs,-1.256
pressures,-1.309
pressure_regains,-1.0276
clearances,-0.1591
errors,-0.376
aerials_won,-0.7282
aerials_lost,-0.2724
ball_recoveries,0.2244
pens_conceded,-0.3183
fouls,-0.0706
cards_yellow_red,-0.1907
