position,LB
minutes,360.0
passes_completed,0.416
passes,0.2691
dribbles_completed,-0.9668
dribbles,-1.0977
passes_completed_short,0.1046
passes_short,-0.0445
passes_completed_medium,0.6505
passes_medium,0.6597
passes_completed_long,-0.0924
passes_long,-0.3101
passes_total_distance,0.4597
passes_free_kicks,-0.7271
through_balls,-0.6322
passes_pressure,-0.6012
passes_switches,-0.5914
crosses,-0.1049
corner_kicks,-0.5567
passes_intercepted,-1.2718
passes_blocked,-0.4056
dispossessed,-1.415
goals,0.7089
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.5437
shots_on_target,-0.4161
sca,-0.6647
gca,-1.0103
xg,-0.3522
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.4007
passes_into_penalty_area,-1.308
progressive_passes,-0.4561
carry_progressive_distance,-0.9535
assisted_shots,-0.6775
fouled,-0.6523
pens_won,-0.2937
tackles,2.4698
interceptions,-0.592
blocks,1.9721
tackles_won,0.7868
dribble_tackles,0.5483
dribbles_vs,2.4367
pressures,0.2825
pressure_regains,-0.1048
clearances,1.2427
errors,-0.376
aerials_won,-0.3823
aerials_lost,-0.2888
ball_recoveries,-0.3168
pens_conceded,-0.3183
fouls,-0.4253
cards_yellow_red,-0.1907
