position,RB
minutes,6382.0
passes_completed,0.5247
passes,0.6448
dribbles_completed,0.856
dribbles,0.605
passes_completed_short,1.4928
passes_short,1.5343
passes_completed_medium,0.0278
passes_medium,0.1838
passes_completed_long,-0.7831
passes_long,-0.6452
passes_total_distance,-0.0403
passes_free_kicks,-0.6726
through_balls,-0.3324
passes_pressure,0.1387
passes_switches,-1.0171
crosses,0.225
corner_kicks,-0.5567
passes_intercepted,0.9191
passes_blocked,1.5725
dispossessed,-0.1541
goals,-0.724
assists,-0.0929
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0826
shots_on_target,-0.9944
sca,-0.6835
gca,-0.3202
xg,-0.7797
crosses_into_penalty_area,0.1469
passes_into_final_third,0.059
passes_into_penalty_area,-0.3155
progressive_passes,0.4182
carry_progressive_distance,0.4529
assisted_shots,-0.6057
fouled,-0.9798
pens_won,-0.2937
tackles,2.755
interceptions,2.2255
blocks,2.3711
tackles_won,1.4683
dribble_tackles,1.5871
dribbles_vs,0.1332
pressures,0.296
pressure_regains,0.188
clearances,1.2689
errors,-0.0802
aerials_won,-0.3139
aerials_lost,-0.5805
ball_recoveries,0.3195
pens_conceded,0.4554
fouls,-1.04
cards_yellow_red,-0.1907
