position,RB
minutes,2317.0
passes_completed,0.6104
passes,0.9672
dribbles_completed,-0.9427
dribbles,-0.9251
passes_completed_short,0.9041
passes_short,0.9748
passes_completed_medium,0.435
passes_medium,0.6917
passes_completed_long,-0.0781
passes_long,0.6432
passes_total_distance,0.3515
passes_free_kicks,-0.2429
through_balls,-0.6322
passes_pressure,0.7873
passes_switches,-0.3546
crosses,1.8116
corner_kicks,0.1808
passes_intercepted,-0.2188
passes_blocked,1.3667
dispossessed,-0.6237
goals,-0.724
assists,1.409
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.2127
shots_on_target,-0.9337
sca,-0.5444
gca,0.1994
xg,-0.8911
crosses_into_penalty_area,2.7215
passes_into_final_third,-0.579
passes_into_penalty_area,0.7575
progressive_passes,-0.2161
carry_progressive_distance,-0.1496
assisted_shots,0.1107
fouled,-0.5635
pens_won,-0.2937
tackles,0.6056
interceptions,1.0429
blocks,1.0685
tackles_won,-0.0023
dribble_tackles,0.8252
dribbles_vs,0.2653
pressures,-0.9146
pressure_regains,-0.7018
clearances,0.3178
errors,-0.376
aerials_won,0.6613
aerials_lost,-0.5206
ball_recoveries,0.3672
pens_conceded,-0.3183
fouls,0.2199
cards_yellow_red,-0.1907
