position,LB
minutes,891.0
passes_completed,0.846
passes,0.7277
dribbles_completed,0.539
dribbles,0.238
passes_completed_short,0.8132
passes_short,0.7203
passes_completed_medium,1.0015
passes_medium,0.9773
passes_completed_long,-0.1143
passes_long,-0.192
passes_total_distance,0.7068
passes_free_kicks,-0.6645
through_balls,-0.6322
passes_pressure,-0.1115
passes_switches,0.12
crosses,-0.1362
corner_kicks,-0.5567
passes_intercepted,0.2733
passes_blocked,-0.3908
dispossessed,0.6428
goals,-0.724
assists,0.8486
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.6957
shots_on_target,-0.5337
sca,-0.7774
gca,0.3378
xg,-0.746
crosses_into_penalty_area,-0.1362
passes_into_final_third,0.6643
passes_into_penalty_area,-0.5181
progressive_passes,-0.2457
carry_progressive_distance,1.034
assisted_shots,-0.5252
fouled,-0.4372
pens_won,-0.2937
tackles,1.4983
interceptions,1.5308
blocks,1.6188
tackles_won,0.46
dribble_tackles,1.5046
dribbles_vs,0.759
pressures,-1.0745
pressure_regains,-1.0381
clearances,-0.1639
errors,1.7427
aerials_won,-0.6289
aerials_lost,-0.6981
ball_recoveries,0.648
pens_conceded,-0.3183
fouls,0.4091
cards_yellow_red,-0.1907
