position,CB
minutes,5193.0
passes_completed,1.4379
passes,1.3516
dribbles_completed,-1.0132
dribbles,-1.0675
passes_completed_short,0.7275
passes_short,0.5159
passes_completed_medium,1.8587
passes_medium,1.7793
passes_completed_long,0.835
passes_long,1.0417
passes_total_distance,1.5065
passes_free_kicks,1.2479
through_balls,0.1048
passes_pressure,0.339
passes_switches,-0.0581
crosses,-1.0502
corner_kicks,-0.5567
passes_intercepted,-0.4358
passes_blocked,-0.6763
dispossessed,-0.9638
goals,-0.3267
assists,0.0624
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.3474
shots_on_target,-0.4342
sca,-1.046
gca,-0.1622
xg,-0.4304
crosses_into_penalty_area,-0.7895
passes_into_final_third,0.8699
passes_into_penalty_area,-0.793
progressive_passes,1.052
carry_progressive_distance,0.232
assisted_shots,-0.9725
fouled,-0.1199
pens_won,0.1173
tackles,0.9439
interceptions,0.7906
blocks,0.6731
tackles_won,0.5883
dribble_tackles,1.0405
dribbles_vs,0.2078
pressures,-0.8477
pressure_regains,-0.096
clearances,1.7815
errors,0.3511
aerials_won,1.4795
aerials_lost,0.1668
ball_recoveries,0.4575
pens_conceded,0.6326
fouls,0.0884
cards_yellow_red,0.5417
