position,LW
minutes,0.4657
passes_completed,-0.0107
passes,-0.0917
dribbles_completed,2.0281
dribbles,1.902
passes_completed_short,0.2678
passes_short,0.248
passes_completed_medium,-0.2008
passes_medium,-0.2679
passes_completed_long,-0.1215
passes_long,-0.2296
passes_total_distance,-0.1099
passes_free_kicks,0.1004
through_balls,-0.632
passes_pressure,-0.0396
passes_switches,0.6836
crosses,0.4017
corner_kicks,0.3823
passes_intercepted,0.1937
passes_blocked,-0.3099
dispossessed,1.0392
goals,0.8023
assists,0.7539
pens_made,-0.2418
pens_att,-0.271
shots_total,0.874
shots_on_target,1.6753
sca,1.0983
gca,1.0207
xg,0.257
crosses_into_penalty_area,0.495
passes_into_final_third,-0.2271
passes_into_penalty_area,0.953
progressive_passes,0.1852
carry_progressive_distance,1.1401
assisted_shots,0.8447
fouled,1.5734
pens_won,-0.2935
tackles,-0.8428
interceptions,-1.0801
blocks,-0.8554
tackles_won,-0.7048
dribble_tackles,-0.3293
dribbles_vs,-0.3618
pressures,0.7196
pressure_regains,0.5769
clearances,-0.9006
errors,-0.3758
aerials_won,-1.0985
aerials_lost,-0.8926
ball_recoveries,-0.9611
pens_conceded,-0.3182
fouls,-0.9968
cards_yellow_red,-0.1906
