position,AM
passes_completed,0.5345
passes,0.9971
dribbles_completed,0.5747
dribbles,0.966
passes_completed_short,0.8081
passes_short,0.9784
passes_completed_medium,0.2662
passes_medium,0.4273
passes_completed_long,0.2864
passes_long,0.9411
passes_total_distance,0.4221
passes_free_kicks,0.68
through_balls,0.8281
passes_pressure,1.3693
passes_switches,1.9159
crosses,0.8186
corner_kicks,3.1593
passes_intercepted,1.0405
passes_blocked,2.4959
dispossessed,2.083
goals,1.0475
assists,0.0549
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.0298
shots_on_target,0.739
sca,1.7472
gca,-0.0934
xg,-0.0766
crosses_into_penalty_area,0.2427
passes_into_final_third,0.2051
passes_into_penalty_area,0.3036
progressive_passes,0.9135
carry_progressive_distance,1.5902
assisted_shots,1.5639
fouled,1.5368
pens_won,-0.2935
tackles,-0.871
interceptions,0.3017
blocks,-0.7309
tackles_won,-0.5746
dribble_tackles,-0.8917
dribbles_vs,0.3294
pressures,1.668
pressure_regains,0.4197
clearances,-0.705
errors,-0.3758
aerials_won,-0.9294
aerials_lost,0.0641
ball_recoveries,0.2702
pens_conceded,-0.3182
fouls,-0.8762
cards_yellow_red,-0.1906
