position,LW
passes_completed,-0.7472
passes,-0.8087
dribbles_completed,1.8975
dribbles,2.3284
passes_completed_short,0.0232
passes_short,0.0775
passes_completed_medium,-1.1206
passes_medium,-1.1697
passes_completed_long,-1.0484
passes_long,-0.9564
passes_total_distance,-0.9758
passes_free_kicks,-0.5862
through_balls,1.5943
passes_pressure,-0.7025
passes_switches,0.4624
crosses,-0.3935
corner_kicks,2.723
passes_intercepted,-0.6685
passes_blocked,1.0956
dispossessed,0.3259
goals,0.8148
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.4897
shots_on_target,0.2394
sca,0.4666
gca,0.2379
xg,0.355
crosses_into_penalty_area,0.1266
passes_into_final_third,-0.8389
passes_into_penalty_area,0.0102
progressive_passes,-0.9189
carry_progressive_distance,0.963
assisted_shots,-0.5443
fouled,3.8871
pens_won,-0.3695
tackles,0.3356
interceptions,0.3686
blocks,-0.0591
tackles_won,0.3211
dribble_tackles,0.5146
dribbles_vs,0.0963
pressures,-0.0478
pressure_regains,-0.3171
clearances,-0.9083
errors,-0.5457
aerials_won,-0.7064
aerials_lost,-0.5918
ball_recoveries,-0.8631
pens_conceded,-0.4415
fouls,0.923
cards_yellow_red,-0.2618
