position,LM
minutes,354.0
passes_completed,-1.1529
passes,-1.1949
dribbles_completed,-0.1215
dribbles,-0.4061
passes_completed_short,-1.0404
passes_short,-0.7993
passes_completed_medium,-1.0486
passes_medium,-1.2333
passes_completed_long,-0.8941
passes_long,-1.0599
passes_total_distance,-1.0992
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-0.9837
passes_switches,-0.8501
crosses,-0.5069
corner_kicks,-0.5567
passes_intercepted,-1.8578
passes_blocked,-0.0097
dispossessed,0.8869
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.5437
shots_on_target,-1.029
sca,-0.2352
gca,-1.0103
xg,-0.5258
crosses_into_penalty_area,0.0485
passes_into_final_third,-0.5358
passes_into_penalty_area,-0.5127
progressive_passes,-0.5919
carry_progressive_distance,-0.578
assisted_shots,-0.6654
fouled,1.0831
pens_won,-0.2937
tackles,1.6422
interceptions,-0.0427
blocks,0.4466
tackles_won,0.8313
dribble_tackles,1.9285
dribbles_vs,0.7178
pressures,-0.0582
pressure_regains,-0.8919
clearances,0.2093
errors,-0.376
aerials_won,0.91
aerials_lost,0.2572
ball_recoveries,-1.0128
pens_conceded,-0.3183
fouls,0.8375
cards_yellow_red,-0.1907
