position,CM
minutes,397.0
passes_completed,-1.0745
passes,-1.02
dribbles_completed,0.007
dribbles,-0.3458
passes_completed_short,-1.1978
passes_short,-1.1644
passes_completed_medium,-0.7584
passes_medium,-0.6551
passes_completed_long,-0.8
passes_long,-0.5676
passes_total_distance,-0.8848
passes_free_kicks,-0.4871
through_balls,-0.6322
passes_pressure,-0.4559
passes_switches,-0.6663
crosses,-0.762
corner_kicks,-0.5567
passes_intercepted,-0.7949
passes_blocked,-0.5416
dispossessed,0.6376
goals,0.5753
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.6176
shots_on_target,-0.4732
sca,-0.5754
gca,-1.0103
xg,-0.2396
crosses_into_penalty_area,-0.0489
passes_into_final_third,0.0409
passes_into_penalty_area,0.4648
progressive_passes,-0.1695
carry_progressive_distance,-1.4845
assisted_shots,-0.7445
fouled,-0.1339
pens_won,-0.2937
tackles,0.4459
interceptions,2.1549
blocks,0.1435
tackles_won,0.5423
dribble_tackles,-1.4379
dribbles_vs,-0.9064
pressures,1.4741
pressure_regains,0.9746
clearances,-0.4695
errors,-0.376
aerials_won,-0.6809
aerials_lost,-0.1501
ball_recoveries,0.7581
pens_conceded,-0.3183
fouls,0.8925
cards_yellow_red,-0.1907
