position,RM
minutes,1132.0
passes_completed,-1.4603
passes,-1.3937
dribbles_completed,0.2474
dribbles,0.6715
passes_completed_short,-1.3093
passes_short,-1.2648
passes_completed_medium,-1.2524
passes_medium,-1.1773
passes_completed_long,-1.0487
passes_long,-1.0877
passes_total_distance,-1.3685
passes_free_kicks,-0.7406
through_balls,-0.0687
passes_pressure,-1.0819
passes_switches,-1.0541
crosses,-0.2179
corner_kicks,-0.5567
passes_intercepted,-0.3668
passes_blocked,1.2683
dispossessed,0.9245
goals,0.1874
assists,-0.1339
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.748
shots_on_target,-0.4443
sca,-0.3889
gca,-0.3029
xg,-0.5484
crosses_into_penalty_area,-0.0071
passes_into_final_third,-1.0418
passes_into_penalty_area,-0.4376
progressive_passes,-0.6826
carry_progressive_distance,-0.392
assisted_shots,-0.2537
fouled,-0.0541
pens_won,-0.2937
tackles,0.4777
interceptions,0.3575
blocks,0.1485
tackles_won,0.6663
dribble_tackles,0.6676
dribbles_vs,0.1775
pressures,2.312
pressure_regains,2.4288
clearances,-0.3452
errors,-0.376
aerials_won,-0.0969
aerials_lost,0.9853
ball_recoveries,0.3148
pens_conceded,-0.3183
fouls,1.947
cards_yellow_red,-0.1907
