position,WB
passes_completed,0.2556
passes,0.49
dribbles_completed,-0.1384
dribbles,-0.2302
passes_completed_short,0.6296
passes_short,0.7035
passes_completed_medium,0.1173
passes_medium,0.3373
passes_completed_long,-0.3594
passes_long,-0.017
passes_total_distance,0.0133
passes_free_kicks,-0.6664
through_balls,-0.24
passes_pressure,0.2504
passes_switches,-0.1172
crosses,2.0313
corner_kicks,-0.3132
passes_intercepted,0.8403
passes_blocked,1.4454
dispossessed,-0.207
goals,-0.6601
assists,-0.1904
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7179
shots_on_target,-0.6664
sca,0.1276
gca,-0.2466
xg,-0.7409
crosses_into_penalty_area,2.6885
passes_into_final_third,0.1713
passes_into_penalty_area,1.3948
progressive_passes,0.6708
carry_progressive_distance,0.3697
assisted_shots,0.3228
fouled,-0.4406
pens_won,-0.3695
tackles,-0.0138
interceptions,0.6628
blocks,0.8455
tackles_won,-0.0823
dribble_tackles,0.2594
dribbles_vs,0.1973
pressures,-0.357
pressure_regains,-0.2346
clearances,-0.1308
errors,-0.2548
aerials_won,-0.6315
aerials_lost,-0.7092
ball_recoveries,0.3074
pens_conceded,-0.0684
fouls,-0.3716
cards_yellow_red,-0.2618
