position,CM
passes_completed,0.4277
passes,0.0448
dribbles_completed,-0.3513
dribbles,-0.4797
passes_completed_short,0.623
passes_short,0.5767
passes_completed_medium,0.2315
passes_medium,0.0334
passes_completed_long,-0.1553
passes_long,-0.7013
passes_total_distance,0.1393
passes_free_kicks,-0.2784
through_balls,0.1135
passes_pressure,0.4029
passes_switches,-0.5789
crosses,-0.9358
corner_kicks,-0.4808
passes_intercepted,-0.1291
passes_blocked,-0.7026
dispossessed,-0.0158
goals,-0.7415
assists,0.071
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.6732
shots_on_target,-0.7653
sca,-0.2847
gca,0.8183
xg,-0.5379
crosses_into_penalty_area,-0.8365
passes_into_final_third,0.1883
passes_into_penalty_area,-0.6264
progressive_passes,-0.121
carry_progressive_distance,-0.0913
assisted_shots,-0.2135
fouled,1.3346
pens_won,-0.3695
tackles,-0.2564
interceptions,-1.0575
blocks,-0.5066
tackles_won,-0.5518
dribble_tackles,-0.035
dribbles_vs,0.4529
pressures,0.9296
pressure_regains,0.366
clearances,-0.808
errors,-0.5457
aerials_won,-0.9006
aerials_lost,-0.1456
ball_recoveries,-0.0515
pens_conceded,-0.4415
fouls,2.7987
cards_yellow_red,4.4926
