position,LM
passes_completed,0.0671
passes,0.0343
dribbles_completed,1.1855
dribbles,1.2154
passes_completed_short,0.0571
passes_short,0.0166
passes_completed_medium,0.0634
passes_medium,0.0085
passes_completed_long,-0.0771
passes_long,-0.0992
passes_total_distance,0.0088
passes_free_kicks,1.0803
through_balls,0.6523
passes_pressure,1.0483
passes_switches,1.2571
crosses,0.6255
corner_kicks,1.9927
passes_intercepted,0.0609
passes_blocked,0.3699
dispossessed,1.1845
goals,0.7373
assists,0.9873
pens_made,-0.2739
pens_att,0.4359
shots_total,0.89
shots_on_target,0.6153
sca,2.8243
gca,1.2544
xg,0.5197
crosses_into_penalty_area,-0.1502
passes_into_final_third,0.0746
passes_into_penalty_area,2.6258
progressive_passes,1.216
carry_progressive_distance,2.74
assisted_shots,2.7639
fouled,4.7963
pens_won,-0.3695
tackles,-0.6599
interceptions,-0.7166
blocks,0.1243
tackles_won,-0.3725
dribble_tackles,-0.8419
dribbles_vs,-0.8025
pressures,0.1234
pressure_regains,0.1113
clearances,-0.8408
errors,0.1151
aerials_won,-0.7024
aerials_lost,-0.3414
ball_recoveries,-0.4411
pens_conceded,-0.4415
fouls,-0.3757
cards_yellow_red,-0.2618
