position,AM
minutes,475.0
passes_completed,-1.3173
passes,-1.3925
dribbles_completed,0.6372
dribbles,0.5296
passes_completed_short,-1.0167
passes_short,-0.9585
passes_completed_medium,-1.2799
passes_medium,-1.3453
passes_completed_long,-0.8526
passes_long,-0.824
passes_total_distance,-1.2087
passes_free_kicks,-1.022
through_balls,0.7106
passes_pressure,-0.4956
passes_switches,-0.5829
crosses,0.2706
corner_kicks,-0.5567
passes_intercepted,-1.4136
passes_blocked,-1.0356
dispossessed,0.9439
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.265
shots_on_target,1.2933
sca,-0.4492
gca,-1.0103
xg,-0.3466
crosses_into_penalty_area,-0.1806
passes_into_final_third,-0.9298
passes_into_penalty_area,-0.7153
progressive_passes,-1.33
carry_progressive_distance,-0.455
assisted_shots,-0.035
fouled,-0.3855
pens_won,-0.2937
tackles,-0.6236
interceptions,-1.2414
blocks,-0.5641
tackles_won,-0.1796
dribble_tackles,-0.9361
dribbles_vs,-0.636
pressures,0.6079
pressure_regains,0.4636
clearances,-0.1027
errors,-0.376
aerials_won,0.9607
aerials_lost,1.0346
ball_recoveries,-0.611
pens_conceded,-0.3183
fouls,4.0928
cards_yellow_red,-0.1907
