position,AM
minutes,-0.7444
passes_completed,0.01
passes,0.0518
dribbles_completed,0.728
dribbles,0.2465
passes_completed_short,0.1773
passes_short,0.4064
passes_completed_medium,0.1505
passes_medium,0.1912
passes_completed_long,-0.4875
passes_long,-0.8692
passes_total_distance,-0.1409
passes_free_kicks,0.0328
through_balls,-0.632
passes_pressure,-1.0532
passes_switches,-1.1549
crosses,-0.767
corner_kicks,-0.5565
passes_intercepted,-1.8569
passes_blocked,1.0703
dispossessed,0.3554
goals,-0.7238
assists,1.0203
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.6275
shots_on_target,-0.4809
sca,-0.0472
gca,-0.016
xg,-0.7303
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.1197
passes_into_penalty_area,-0.6087
progressive_passes,-0.1962
carry_progressive_distance,-0.6605
assisted_shots,-1.0742
fouled,1.9579
pens_won,-0.2935
tackles,-1.7039
interceptions,-0.2355
blocks,-0.5943
tackles_won,-1.4449
dribble_tackles,-1.4373
dribbles_vs,-1.1838
pressures,-0.8895
pressure_regains,-0.547
clearances,-0.6115
errors,-0.3758
aerials_won,0.4373
aerials_lost,2.1545
ball_recoveries,-0.5964
pens_conceded,-0.3182
fouls,1.574
cards_yellow_red,-0.1906
