position,RM
minutes,2386.0
passes_completed,-0.7945
passes,-0.7662
dribbles_completed,0.7532
dribbles,0.7257
passes_completed_short,-0.3637
passes_short,-0.3663
passes_completed_medium,-0.8358
passes_medium,-0.7993
passes_completed_long,-0.883
passes_long,-0.7135
passes_total_distance,-0.8634
passes_free_kicks,-0.755
through_balls,-0.3649
passes_pressure,-0.3658
passes_switches,-0.3847
crosses,1.5086
corner_kicks,-0.3776
passes_intercepted,-0.2662
passes_blocked,0.172
dispossessed,0.4207
goals,-0.2916
assists,0.741
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1407
shots_on_target,-0.5666
sca,0.0958
gca,0.5
xg,-0.2407
crosses_into_penalty_area,1.1506
passes_into_final_third,-0.748
passes_into_penalty_area,1.1108
progressive_passes,-0.0518
carry_progressive_distance,0.218
assisted_shots,0.1755
fouled,-0.0345
pens_won,-0.2937
tackles,-0.8084
interceptions,-0.6911
blocks,0.1393
tackles_won,-0.649
dribble_tackles,-0.8385
dribbles_vs,-0.5978
pressures,0.495
pressure_regains,-0.27
clearances,-0.6294
errors,-0.376
aerials_won,0.5334
aerials_lost,0.1223
ball_recoveries,-0.8416
pens_conceded,-0.3183
fouls,-0.0899
cards_yellow_red,-0.1907
