position,AM
passes_completed,-1.3485
passes,-0.9469
dribbles_completed,1.9997
dribbles,1.9898
passes_completed_short,-0.7718
passes_short,-0.4705
passes_completed_medium,-1.3951
passes_medium,-0.9039
passes_completed_long,-0.909
passes_long,-0.7195
passes_total_distance,-1.3091
passes_free_kicks,-1.0771
through_balls,-0.7252
passes_pressure,0.01
passes_switches,0.2722
crosses,4.9612
corner_kicks,-0.4808
passes_intercepted,-1.1138
passes_blocked,4.0605
dispossessed,2.4023
goals,1.2243
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.8893
shots_on_target,1.3367
sca,0.4871
gca,-1.0626
xg,1.3234
crosses_into_penalty_area,1.5965
passes_into_final_third,-1.2054
passes_into_penalty_area,0.8513
progressive_passes,-1.2356
carry_progressive_distance,1.709
assisted_shots,-0.3492
fouled,0.8663
pens_won,-0.3695
tackles,-0.79
interceptions,-0.3523
blocks,0.0496
tackles_won,-0.7036
dribble_tackles,-0.6348
dribbles_vs,0.9375
pressures,0.4586
pressure_regains,-0.6253
clearances,-0.0923
errors,-0.5457
aerials_won,-0.8628
aerials_lost,-0.1476
ball_recoveries,-0.4189
pens_conceded,-0.4415
fouls,1.2167
cards_yellow_red,-0.2618
