position,LW
passes_completed,-0.9137
passes,-0.9396
dribbles_completed,-0.4805
dribbles,0.7608
passes_completed_short,-0.299
passes_short,-0.0686
passes_completed_medium,-1.1334
passes_medium,-1.2042
passes_completed_long,-1.1204
passes_long,-1.1908
passes_total_distance,-1.0877
passes_free_kicks,-0.4783
through_balls,-0.632
passes_pressure,0.2605
passes_switches,-0.9009
crosses,-0.5657
corner_kicks,-0.5565
passes_intercepted,0.302
passes_blocked,-0.184
dispossessed,0.1491
goals,1.9158
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,1.826
shots_on_target,1.2292
sca,-0.9308
gca,-1.0099
xg,1.5908
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.4969
passes_into_penalty_area,-0.9473
progressive_passes,-1.0246
carry_progressive_distance,-0.3136
assisted_shots,-1.3951
fouled,1.1355
pens_won,-0.2935
tackles,0.7571
interceptions,-0.6739
blocks,0.1835
tackles_won,0.1777
dribble_tackles,1.0017
dribbles_vs,2.3597
pressures,2.1353
pressure_regains,1.3384
clearances,-0.5992
errors,-0.3758
aerials_won,0.9491
aerials_lost,2.7398
ball_recoveries,-1.5301
pens_conceded,-0.3182
fouls,1.3122
cards_yellow_red,-0.1906
