position,RB
minutes,-0.7733
passes_completed,-0.2122
passes,0.0233
dribbles_completed,-0.6844
dribbles,-0.2389
passes_completed_short,-0.39
passes_short,-0.3053
passes_completed_medium,0.1757
passes_medium,0.3785
passes_completed_long,-0.623
passes_long,-0.1632
passes_total_distance,-0.114
passes_free_kicks,0.4704
through_balls,-0.632
passes_pressure,-0.6764
passes_switches,-0.5815
crosses,2.2019
corner_kicks,-0.5565
passes_intercepted,-0.6714
passes_blocked,1.0886
dispossessed,-1.1282
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.3353
shots_on_target,-1.0285
sca,0.168
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,0.9386
passes_into_final_third,-0.6959
passes_into_penalty_area,0.2746
progressive_passes,-0.5988
carry_progressive_distance,0.5847
assisted_shots,0.0578
fouled,-0.2981
pens_won,-0.2935
tackles,1.3244
interceptions,-0.0504
blocks,-0.3625
tackles_won,0.3756
dribble_tackles,1.2415
dribbles_vs,-0.1877
pressures,-0.4191
pressure_regains,0.2606
clearances,1.4215
errors,-0.3758
aerials_won,0.6451
aerials_lost,0.2493
ball_recoveries,0.82
pens_conceded,-0.3182
fouls,-0.8153
cards_yellow_red,-0.1906
