position,DM
minutes,-0.1861
passes_completed,1.005
passes,0.9476
dribbles_completed,0.6533
dribbles,0.1775
passes_completed_short,0.6285
passes_short,0.5622
passes_completed_medium,1.0015
passes_medium,0.9762
passes_completed_long,0.7983
passes_long,0.6481
passes_total_distance,0.989
passes_free_kicks,1.413
through_balls,-0.1445
passes_pressure,1.2612
passes_switches,0.5212
crosses,-0.5115
corner_kicks,-0.4259
passes_intercepted,0.7225
passes_blocked,-0.6598
dispossessed,-0.3246
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.4636
shots_on_target,-0.3542
sca,-0.0045
gca,-0.7039
xg,-0.7919
crosses_into_penalty_area,-0.3639
passes_into_final_third,1.03
passes_into_penalty_area,-0.7696
progressive_passes,0.1024
carry_progressive_distance,0.3751
assisted_shots,-0.6048
fouled,0.4727
pens_won,-0.2935
tackles,0.9624
interceptions,0.2327
blocks,-0.0797
tackles_won,0.4496
dribble_tackles,1.1126
dribbles_vs,1.748
pressures,0.405
pressure_regains,0.0863
clearances,-0.1868
errors,-0.3758
aerials_won,-0.0983
aerials_lost,-0.6127
ball_recoveries,2.0031
pens_conceded,-0.3182
fouls,0.5179
cards_yellow_red,2.7158
