position,CB
passes_completed,2.0727
passes,1.8269
dribbles_completed,-0.8098
dribbles,-0.9186
passes_completed_short,0.1974
passes_short,0.0309
passes_completed_medium,2.6784
passes_medium,2.4841
passes_completed_long,2.497
passes_long,1.5254
passes_total_distance,2.6126
passes_free_kicks,1.2811
through_balls,-0.7252
passes_pressure,0.6645
passes_switches,2.6091
crosses,-0.9464
corner_kicks,-0.4808
passes_intercepted,-0.332
passes_blocked,-1.0391
dispossessed,-1.0483
goals,-0.6209
assists,-0.6706
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7112
shots_on_target,-0.702
sca,-0.8638
gca,-0.7603
xg,-0.6223
crosses_into_penalty_area,-0.6873
passes_into_final_third,1.015
passes_into_penalty_area,-0.9016
progressive_passes,0.7299
carry_progressive_distance,1.3628
assisted_shots,-0.9695
fouled,-1.0422
pens_won,-0.3695
tackles,-0.6016
interceptions,-0.4132
blocks,-0.3643
tackles_won,-0.6588
dribble_tackles,-0.2401
dribbles_vs,-0.6875
pressures,-1.3851
pressure_regains,-1.3819
clearances,1.6778
errors,1.6097
aerials_won,1.0888
aerials_lost,-0.1176
ball_recoveries,1.127
pens_conceded,0.6644
fouls,-0.4888
cards_yellow_red,-0.2618
